,Hotel Name,Rating,Rating Group,Free WiFi,Airport Shuttle,Distance From Airport,Restaurant,Private Parking,Bar,Non Smoking Rooms,Pet Friendly,Elevator
3260,Shelley Apartment,9.5,3.0,True,True,4.9,False,True,False,True,False,True
3261,At Rome St. Peter's,9.1,3.0,True,False,16.4,False,True,False,True,False,True
3262,SAN MARCO3 Apartment,9.8,3.0,True,False,7.6,False,False,False,True,False,True
3263,Villa Cafaggiolo apt MICHELANGELO,9.2,3.0,True,False,19.0,False,True,False,True,True,False
3264,Santa Croce apartment,8.3,3.0,True,False,6.4,False,True,False,True,True,False
3265,Giglio Borgia,9.3,3.0,True,False,5.4,False,True,False,True,False,True
3266,Cavour 82,0.0,0.0,True,False,5.4,False,False,False,True,False,False
3267,Hotel Ideal Boutique,7.9,3.0,True,True,3.1,False,True,False,True,True,False
3268,9Hotel Cesari,9.0,3.0,True,False,14.5,False,True,True,True,True,False
3269,Airone Hotel,8.3,3.0,True,False,4.5,False,True,True,True,False,False
3270,Monti Panisperna suites,8.2,3.0,True,False,13.7,False,True,False,False,False,True
3271,Relais Old Naples from a terrace,8.0,3.0,True,True,3.3,False,True,False,True,True,False
3272,Domus Borbonica,8.7,3.0,True,True,4.6,False,True,False,True,True,False
3273,Residence Corte Grimani,9.3,3.0,True,False,7.8,False,False,False,True,False,True
3274,Borgo Pinti Apartment,8.4,3.0,True,False,6.0,False,False,False,True,True,False
3275,Casa Martini,8.4,3.0,True,False,6.9,False,False,False,True,True,False
3276,Residenza Tiziano,7.6,3.0,True,False,7.0,False,False,False,True,True,False
3277,CoDe Rooms,8.7,3.0,True,False,5.9,False,False,False,True,False,False
3278,Heart of Venice,8.3,3.0,True,False,7.8,False,False,False,False,False,False
3279,Hotel Romano,8.8,3.0,True,False,13.5,False,False,False,True,False,True
3280,Domus Sessoriana,8.3,3.0,True,True,11.7,False,True,False,True,False,False
3281,overlooking’s Duomo apartment in Mercato Centrale,0.0,0.0,True,False,5.1,False,False,False,False,True,False
3282,Ca Bea,9.2,3.0,True,False,8.2,False,False,False,True,False,False
3283,Affittacamere Sant' Apollonia,7.5,2.0,True,False,5.2,False,False,False,False,True,False
3284,Melisurgo Property,8.6,3.0,True,True,4.8,False,True,False,True,True,False
3285,Villa Belvedere,8.3,3.0,True,False,6.4,False,True,True,True,False,False
3286,Domus Ciliota,8.0,3.0,True,False,8.0,False,False,False,True,False,True
3287,Loft in Trastevere,9.5,3.0,True,True,14.9,False,False,False,True,False,False
3288,Hotel Art Resort Galleria Umberto,8.4,3.0,True,True,5.2,False,True,True,True,True,False
3289,Giudecca,9.3,3.0,True,False,8.8,False,False,False,True,False,False
3290,B&B Napoli La Perla,8.3,3.0,True,True,3.2,False,True,True,True,True,False
3291,Hotel Casa Nicolò Priuli,8.2,3.0,True,False,7.7,False,False,True,True,True,False
3292,B&B Di Piazza Del Duomo,8.8,3.0,True,False,5.7,False,False,False,True,False,False
3293,PrimoPianoPosillipo,9.1,3.0,True,True,9.1,False,True,False,True,False,True
3294,B&G Sweet home,8.5,3.0,True,True,5.9,False,True,False,True,False,True
3295,Atlante Garden Hotel,7.9,3.0,True,False,16.0,False,True,True,True,True,False
3296,Hotel Igea,7.2,2.0,True,False,13.2,False,False,False,True,False,True
3297,Hotel Bologna,8.5,3.0,True,False,7.0,False,True,True,True,True,False
3298,Relais Cavalcanti Guest House,9.3,3.0,True,False,5.5,False,False,False,True,True,True
3299,White Home,0.0,0.0,True,False,5.5,False,False,False,True,False,True
3300,Lovely Apartment near Piazza della Signoria,0.0,0.0,False,False,5.9,False,False,False,True,False,False
3301,Bed & Breakfast Toledo,9.5,3.0,True,False,5.2,False,True,False,True,False,True
3302,Casavignoni luxury apartment with terrace,9.5,3.0,True,True,15.6,False,True,False,True,False,False
3303,Zattere Cottage next to Guggenheim,9.6,3.0,True,False,8.5,False,False,False,True,False,False
3304,Hotel Mulino Di Firenze,9.0,3.0,True,False,10.3,False,True,True,False,True,False
3305,B&B Al Palazzetto,8.6,3.0,True,False,7.0,False,False,False,True,False,False
3306,Domus Deorum Deluxe,9.4,3.0,True,True,3.0,False,True,True,True,True,False
3307,The Church,9.1,3.0,True,True,3.8,False,True,True,True,False,False
3308,Rooms Roma - Monti,8.6,3.0,True,False,13.2,False,False,True,True,False,True
3309,Casa per Ferie Regina Santo Rosario,8.5,3.0,True,False,5.7,False,True,False,True,False,False
3310,SuperOtium,9.4,3.0,True,True,3.9,False,True,False,True,True,False
3311,MDR Già Via Larga Rooms,7.9,3.0,True,False,5.3,False,False,False,True,False,False
3312,Venetian Loft House,0.0,0.0,True,False,7.2,False,False,False,True,False,False
3313,The Duomo House by House In Naples,9.6,3.0,True,True,3.5,False,True,True,True,True,False
3314,Pensione Accademia - Villa Maravege,9.2,3.0,True,False,8.2,False,False,True,True,True,False
3315,The First Roma Dolce,9.6,3.0,True,False,15.2,True,True,True,True,True,False
3316,Appartamento Rio Terese,9.2,3.0,True,False,8.2,False,False,False,True,False,False
3317,Residence Poli Venezia,9.3,3.0,True,False,7.2,False,False,False,True,True,False
3318,B&B La Signoria Di Firenze,9.5,3.0,True,False,5.6,False,True,False,True,False,False
3319,Interno 7 Luxury Rooms,9.4,3.0,True,False,13.8,False,False,False,True,False,True
3320,Hotel Colombo,7.9,3.0,True,True,3.3,False,True,True,True,True,False
3321,Domus Helena,9.2,3.0,True,True,12.7,False,False,False,True,False,False
3322,Urban Garden Hotel,7.6,3.0,True,True,14.1,False,True,True,True,True,False
3323,Grand Hotel Cavour,8.6,3.0,True,False,5.7,True,True,True,True,True,False
3324,Bsj Apartment,8.9,3.0,True,False,5.7,False,True,False,True,False,True
3325,Central Station Lovely apartment,9.1,3.0,True,False,4.6,False,False,False,True,True,False
3326,Canto dei Servi,9.1,3.0,True,False,5.6,False,True,False,True,False,True
3327,Crispi Luxury Apartments - My Extra Home,8.4,3.0,True,True,14.5,False,False,False,False,False,True
3328,Arno Boutique Hotel,9.1,3.0,True,False,4.4,False,True,False,True,False,False
3329,I Giardini Del Re,9.4,3.0,True,False,5.2,False,False,False,True,False,True
3330,MyTALE Apartment Luxury Navona,9.4,3.0,True,True,15.2,False,False,False,True,False,True
3331,Cruise Studio,0.0,0.0,False,False,8.4,False,False,False,True,False,False
3332,Miracolo al Duomo Smart Accomodations,9.4,3.0,True,False,3.7,False,True,False,True,False,True
3333,c-hotels Joy,8.5,3.0,True,False,4.6,False,True,True,True,False,True
3334,Palazzo D'Oltrarno - Residenza D'Epoca,8.9,3.0,True,False,5.1,False,True,False,True,False,True
3335,B&B Bella 'Mbriana,9.6,3.0,True,False,4.5,False,False,False,False,False,False
3336,Villino Carmela SUITES,7.4,2.0,True,True,14.1,False,True,False,True,True,False
3337,Romantico attichino con terrazzo vista Duomo !!,9.3,3.0,False,False,6.2,False,False,False,True,False,False
3338,Residenza san gennaro,9.0,3.0,True,True,3.9,False,True,False,False,True,False
3339,Le Bellezze Vaticane,9.2,3.0,True,False,16.3,False,True,False,True,False,True
3340,Appartamento Luxury Ai Greci,9.7,3.0,True,False,7.6,False,True,False,True,True,False
3341,Minerva Relais,9.0,3.0,True,True,14.3,False,False,True,True,False,True
3342,All’Angelo Art Hotel,8.4,3.0,True,True,7.7,False,False,True,True,True,False
3343,Relais De La Poste,9.1,3.0,True,True,15.0,False,False,False,True,False,True
3344,Domus Municipio,8.3,3.0,True,False,5.0,False,True,False,True,True,True
3345,Elegant Apartment Behind the Colosseum,8.8,3.0,True,True,13.5,False,True,False,True,False,False
3346,Luma House,8.5,3.0,True,True,4.3,False,False,False,True,False,False
3347,Suncity B&B,9.2,3.0,True,False,3.9,False,True,False,True,False,False
3348,Yes Hotel,8.6,3.0,True,True,13.7,False,False,True,True,False,False
3349,San Anselmo,9.0,3.0,True,True,13.1,True,True,True,True,True,False
3350,Il Gioiellino Art,9.0,3.0,True,True,3.2,False,True,False,True,True,True
3351,la poetessa,9.1,3.0,True,False,7.4,False,False,False,True,False,False
3352,Hotel Roma,8.7,3.0,True,False,5.1,False,True,True,True,False,False
3353,Starhotels Terminus,8.5,3.0,True,False,3.1,True,True,True,True,True,False
3354,Aramis Rooms,8.9,3.0,True,True,5.0,False,True,True,True,False,True
3355,Medici Soderini,9.5,3.0,True,False,5.3,False,True,False,True,False,False
3356,Ca Francesca,9.2,3.0,True,False,7.5,False,False,False,False,False,False
3357,Italia Apartment,9.5,3.0,True,True,3.2,False,True,False,True,False,True
3358,Ca’ Zora Apartments,8.3,3.0,True,True,7.6,False,True,False,True,True,False
3359,Antica Capri B&B,9.5,3.0,True,True,5.3,True,False,True,True,False,True
3360,Repubblica Exclusive Apartment,9.3,3.0,True,True,14.3,False,True,False,True,False,False
3361,Forte16 View & SPA,9.1,3.0,True,False,6.6,False,True,True,False,True,False
3362,San Provolo,8.6,3.0,True,False,7.8,False,False,False,False,False,True
3363,Barbarella Suite,8.4,3.0,True,True,4.9,False,False,False,True,False,False
3364,Colonna Home,9.0,3.0,True,False,5.9,False,False,False,True,False,False
3365,Ponte Vecchio - Guicciardini n. 10,9.5,3.0,True,False,5.7,False,True,False,True,True,False
3366,Garden in Florence,8.8,3.0,True,False,3.8,False,True,False,True,False,False
3367,Hotel Erdarelli,7.9,3.0,True,False,14.5,False,False,False,False,False,True
3368,B&B Toledo one,9.4,3.0,True,False,4.7,False,False,False,True,False,True
3369,Hotel Modigliani,8.8,3.0,True,False,14.6,False,False,True,False,False,True
3370,L'Imperiale,8.0,3.0,True,True,13.9,False,False,False,True,False,True
3371,KEY LOCATION near Palazzo Grassi,9.5,3.0,True,False,8.0,False,False,False,True,False,False
3372,Rinuccini Relais,9.6,3.0,True,True,4.2,False,True,False,True,False,False
3373,Casa Flavia ai Morosini - Luxury apartment with Canal View,10.0,3.0,True,True,7.4,False,True,False,True,False,False
3374,Hotel Ateneo,8.1,3.0,True,True,7.9,False,False,True,True,True,False
3375,Ai Mori d'Oriente,9.2,3.0,True,True,6.6,False,False,True,True,False,False
3376,Venice Apartments,7.3,2.0,True,False,6.8,False,False,False,True,True,False
3377,Boutique Hotel Galatea,9.0,3.0,True,True,13.8,False,False,False,True,True,False
3378,Venetian Dream in Biennale area,9.0,3.0,True,False,8.1,False,False,False,True,False,False
3379,Vacanze romane holidays,9.6,3.0,True,True,11.5,False,True,False,True,True,True
3380,LE BERCEAU,9.3,3.0,True,False,5.6,False,True,False,True,False,True
3381,Palazzo Soderini,9.0,3.0,True,False,7.9,False,False,False,True,False,False
3382,Tankara Suite,9.1,3.0,True,True,14.5,False,False,False,True,False,False
3383,Olimpo degli Dei,8.1,3.0,True,True,4.6,False,True,False,False,False,True
3384,Duomo Palace,8.6,3.0,True,False,5.4,False,False,False,True,False,True
3385,Corte Dei Greci,8.3,3.0,True,True,7.7,False,False,False,True,True,False
3386,Borgo Santa Lucia Apartment,8.9,3.0,True,True,5.7,False,True,True,True,True,False
3387,A' Luggetella,8.8,3.0,True,True,4.8,False,True,False,True,False,False
3388,Palazzo San Luca,8.6,3.0,True,False,7.7,False,False,False,True,False,False
3389,Rome Luxury House - The House,9.0,3.0,True,True,15.2,False,True,False,True,True,False
3390,Roman Holidays,7.6,3.0,True,True,16.8,False,True,False,True,False,True
3391,Hotel Albani Firenze,8.5,3.0,True,False,4.8,True,True,True,True,True,False
3392,River Chateau Hotel,8.9,3.0,True,True,18.6,False,True,True,True,True,False
3393,Hotel Mecenate Palace,8.5,3.0,True,True,13.2,True,False,True,True,False,False
3394,B&B Amica geniale,9.3,3.0,True,True,1.9,False,False,False,True,False,True
3395,Ca' San Vio,8.0,3.0,True,False,8.4,False,False,False,True,False,False
3396,Napoli Central Station Studio,9.1,3.0,True,True,3.2,False,True,False,True,False,True
3397,CHARMING 2BED APARTMENT overlooking DUOMO-hosted by Sweetstay,8.8,3.0,True,False,5.4,False,False,False,True,False,True
3398,Ca' Dorina Luxury,9.2,3.0,True,False,7.9,False,False,False,True,False,False
3399,B&B Anema&Core,8.6,3.0,True,True,3.1,False,True,False,True,True,False
3400,Duomo Apartment,8.9,3.0,True,False,5.3,False,False,False,True,False,False
3401,Museo19,9.5,3.0,True,False,3.5,False,False,False,True,False,True
3402,Villa Eur Parco Dei Pini,8.0,3.0,True,False,9.9,True,True,True,True,True,False
3403,Hotel Abbazia,8.5,3.0,True,False,7.1,False,False,True,True,True,False
3404,Hotel Desirèe,8.3,3.0,True,False,4.8,False,True,True,True,True,False
3405,Antico Centro Suite,8.5,3.0,True,True,5.5,False,True,False,True,False,True
3406,Casa Sant'Andrea,8.2,3.0,True,False,7.5,False,False,False,True,True,True
3407,David Museum 6 sleeps apartment,7.2,2.0,True,False,5.4,False,True,False,True,False,False
3408,1970 Rooms,9.1,3.0,True,True,5.0,False,True,False,True,True,False
3409,Hotel Espana,7.2,2.0,True,True,12.3,False,False,False,True,False,False
3410,Borgo Pio Charme,9.7,3.0,True,True,15.7,False,False,False,True,False,True
3411,La perla di San Frediano,9.6,3.0,True,False,4.5,False,False,False,True,True,False
3412,Best Western Cinemusic Hotel,8.5,3.0,True,True,10.9,False,True,True,True,True,False
3413,Duomo secret rooftop,8.9,3.0,True,True,5.5,False,True,False,True,True,False
3414,Hotel Balilla,9.2,3.0,True,True,12.4,False,False,True,True,False,False
3415,Suite Deluxe Florence,10.0,3.0,True,False,5.1,False,False,False,True,False,True
3416,Dimora conte di Ruvo,9.0,3.0,True,True,4.0,False,True,True,True,True,False
3417,A Casa Di Giorgia,8.6,3.0,True,False,15.0,False,False,False,True,False,True
3418,Angela's House,8.8,3.0,True,True,5.4,False,True,False,True,False,False
3419,Aqua Apartments,9.6,3.0,True,True,7.1,False,False,False,True,True,False
3420,Casa dea corte apartment,7.8,3.0,True,False,6.9,False,False,False,True,False,False
3421,JSK Suite,9.1,3.0,True,False,14.1,False,False,False,True,False,True
3422,3 Inn Ripetta,9.1,3.0,True,False,15.4,False,False,False,True,False,False
3423,Hotel Al Vagon,8.4,3.0,True,False,7.2,False,False,False,True,False,False
3424,Casa in Monti,8.8,3.0,True,True,13.2,False,True,False,True,False,False
3425,Santa Felicita Apartments,8.5,3.0,True,False,5.7,False,True,False,True,False,True
3426,Hotel Seiler,7.9,3.0,True,True,14.0,False,False,False,True,True,True
3427,Caruso Place Boutique & Wellness Suites,8.9,3.0,True,True,5.3,False,True,True,True,False,False
3428,Santa Maria Maddalena,8.7,3.0,True,False,5.8,False,True,False,False,True,False
3429,Palazzo Veneziano - Venice Collection,9.2,3.0,True,False,8.4,False,False,True,True,False,False
3430,The Pumpkin Flat above Square Plebiscito!,8.5,3.0,True,True,5.6,False,True,False,True,False,False
3431,Hotel Des Artistes,8.4,3.0,True,True,13.8,False,False,True,True,False,False
3432,Hotel Eden,7.8,3.0,True,False,5.0,False,True,True,True,False,False
3433,BDC - Spanish Steps Gold 2bdr suite,9.6,3.0,True,True,14.9,False,True,False,True,False,True
3434,Hotel Rialto,8.4,3.0,True,False,7.5,False,False,False,True,False,False
3435,Janare - Rooms & Terrace,9.3,3.0,True,False,3.9,False,False,False,True,False,False
3436,Piazzetta Margutta - My Extra Home,8.8,3.0,True,True,15.4,False,False,False,True,False,True
3437,Relais Venezia,9.3,3.0,True,False,7.7,False,False,False,True,False,False
3438,Eleonora Suites,9.4,3.0,True,False,4.5,False,False,False,True,False,False
3439,Relais Rione Ponte,9.2,3.0,True,True,14.9,False,False,False,True,False,True
3440,CaToledo,8.8,3.0,True,False,5.2,False,False,False,True,False,True
3441,B&B Firenze32,8.3,3.0,True,True,2.8,False,False,False,True,False,True
3442,"Sestiere Dorsoduro Venezia, a due passi dal ponte dei Pugni",8.7,3.0,True,False,8.0,False,False,False,True,False,False
3443,Hotel Mosaic Central Rome,8.1,3.0,True,True,13.8,False,False,False,True,False,True
3444,Elysium Suites collection,8.7,3.0,True,True,15.0,False,True,True,True,False,False
3445,Casa Madda Biennale,8.8,3.0,True,False,7.5,False,False,False,True,False,False
3446,Villoresi Mansion,9.1,3.0,True,False,5.9,False,False,False,True,False,False
3447,Rooftop San Marco - Tower View,9.5,3.0,True,False,7.7,False,False,False,True,True,False
3448,Hotel Fenix,8.0,3.0,True,True,14.7,False,True,True,True,True,False
3449,Toledo Relax,9.6,3.0,True,False,4.8,False,False,False,True,False,False
3450,Firenze Rentals Corso 12,9.3,3.0,True,True,5.6,False,True,False,True,True,False
3451,SILIA HOUSE,9.2,3.0,True,False,4.9,False,False,False,True,False,True
3452,La Gensola In Trastevere,8.8,3.0,True,False,13.9,False,True,False,True,False,False
3453,Appartamento Laura Rialto,8.5,3.0,False,False,7.5,False,False,False,True,False,False
3454,Mimi's loft,9.5,3.0,True,False,8.4,False,False,False,True,True,False
3455,Palazzo Lion Morosini,8.1,3.0,True,False,7.3,False,False,False,True,False,False
3456,Al Canto B&B,9.2,3.0,True,False,9.9,False,True,False,True,True,False
3457,֍ Splendido Attico - Arsenale - con Terrazza ֍,9.1,3.0,True,False,7.9,False,False,False,True,True,False
3458,HAMMAM Venice,9.3,3.0,True,True,8.0,False,False,False,True,False,False
3459,Cerretani Palace Luxury B&B,9.5,3.0,True,False,5.4,False,True,False,True,False,False
3460,"Cipriani, A Belmond Hotel, Venice",9.4,3.0,True,True,8.6,False,True,True,False,True,False
3461,Appartamento Luna 36 in centro a Firenze,9.0,3.0,True,False,6.9,False,True,False,True,True,False
3462,B&B Vista Mare,9.3,3.0,True,True,8.5,False,True,False,True,True,False
3463,Flospirit Fortezza,9.1,3.0,True,True,4.9,False,True,False,True,False,False
3464,Hotel Londra - Firenze,8.0,3.0,True,False,4.5,True,True,True,True,True,False
3465,B&B Sansevero Naples,8.4,3.0,True,False,3.2,False,False,False,False,True,False
3466,Vic Street B&B,9.6,3.0,True,False,3.3,False,True,False,True,False,False
3467,Residenza Ca' Matta,9.6,3.0,True,False,8.3,False,False,False,True,True,False
3468,i Fiori de' Mario Suites,9.5,3.0,True,True,15.0,False,False,False,True,False,False
3469,Locanda Delle Acque,7.7,3.0,True,False,7.6,False,False,False,False,False,False
3470,Adler Cavalieri Hotel,8.5,3.0,True,False,4.7,False,True,True,True,True,False
3471,Casa Mama,9.3,3.0,True,True,4.4,False,False,False,False,True,False
3472,Il Cavaliere di Toledo,9.6,3.0,True,True,4.9,False,True,False,True,False,False
3473,Le Corti di Napoli Apartments,9.2,3.0,True,True,3.9,False,False,False,True,True,True
3474,NH Venezia Rio Novo,8.9,3.0,True,False,7.9,True,False,True,True,True,False
3475,San Marco Suite Canal View,8.4,3.0,True,True,7.7,False,True,False,True,True,False
3476,Ca' dei Da Mosto Exclusive Studio,9.3,3.0,False,False,6.9,False,False,False,True,False,False
3477,La Stella d'Oro B&B,9.3,3.0,True,True,5.2,False,False,False,True,False,False
3478,Mercure Napoli Centro Angioino,7.5,2.0,True,False,4.8,False,True,False,True,True,True
3479,CA GRIMANI private terrace,9.6,3.0,True,True,8.2,False,False,False,False,False,True
